,CustomerID,Name,Age,Email,Phone,PurchaseAmount,PurchaseDate,ProductCategory,Rating,PurachaseAmount
1049,CUST2049,John Smith,64,john.smith@gmail.com,987654321.0,18.18,2025-02-28,Home,2.0,18.18
1050,CUST2050,Ahmed Smith,55,ahmed.smith@hotmail.com,000-000-0000,723.48,2024-05-14,Books,5.0,723.48
1051,CUST2051,Lina Mahmoud,55,lina.mahmoud@gmail.com,987654321.0,956.78,2025-01-12,Toys,4.0,956.78
1052,CUST2052,Ahmed Ali,55,ahmed.ali@hotmail.com,123456789.0,241.6,2024-10-04,Books,2.0,241.6
1053,CUST2053,Ali Ali,55,ali.ali@hotmail.com,000-000-0000,856.77,2024-10-04,Clothing,3.0,856.77
1054,CUST2054,Sara Smith,55,sara.smith@gmail.com,000-000-0000,177.83,2023-04-23,Clothing,2.0,177.83
1055,CUST2055,Fatma Ibrahim,76,fatma.ibrahim@yahoo.com,123456789.0,566.91,2023-12-28,unknown,10.0,566.91
1056,CUST2056,Alaa Hassan,55,alaa.hassan@yahoo.com,000-000-0000,66.02,2023-07-23,Home,3.0,66.02
1057,CUST2057,Alaa Gaber,55,alaa.gaber@yahoo.com,123456789.0,899.57,2024-06-24,Toys,2.0,899.57
1058,CUST2058,John Hassan,55,john.hassan@gmail.com,987654321.0,851.99,2024-09-24,unknown,2.0,851.99
1059,CUST2059,Sara Mahmoud,55,sara.mahmoud@hotmail.com,000-000-0000,23.73,2023-05-21,unknown,1.0,23.73
1060,CUST2060,Ali Ibrahim,55,ali.ibrahim@hotmail.com,000-000-0000,6.83,2025-07-08,unknown,3.0,6.83
1061,CUST2061,Lina Ibrahim,75,lina.ibrahim@gmail.com,987654321.0,797.77,2023-01-12,unknown,5.0,797.77
1062,CUST2062,Ali Ibrahim,55,ali.ibrahim@yahoo.com,123456789.0,146.31,2025-06-11,unknown,2.0,146.31
1063,CUST2063,Mark Smith,55,mark.smith@yahoo.com,123456789.0,371.9,2025-03-09,Electronics,2.0,371.9
1064,CUST2064,Alaa Gaber,32,alaa.gaber@yahoo.com,000-000-0000,821.63,2025-03-31,Clothing,10.0,821.63
1065,CUST2065,Ahmed Gaber,55,ahmed.gaber@hotmail.com,000-000-0000,525.06,2024-06-10,Books,5.0,525.06
1066,CUST2066,Lina Ibrahim,55,lina.ibrahim@gmail.com,000-000-0000,509.8973789316026,2022-12-14,Electronics,10.0,519.42
1067,CUST2067,John Gaber,37,john.gaber@yahoo.com,000-000-0000,47.44,2023-06-29,unknown,5.0,47.44
1068,CUST2068,Fatma Hassan,16,fatma.hassan@yahoo.com,000-000-0000,713.31,2024-12-31,unknown,2.0,713.31
1069,CUST2069,Alaa Ali,55,alaa.ali@gmail.com,000-000-0000,644.95,2025-01-16,Clothing,4.0,644.95
1070,CUST2070,Alaa Ali,61,alaa.ali@hotmail.com,000-000-0000,767.46,2024-09-30,unknown,4.0,767.46
1071,CUST2071,Sara Hassan,72,sara.hassan@yahoo.com,987654321.0,340.76,2023-04-03,Electronics,2.0,340.76
1072,CUST2072,Lina Smith,55,lina.smith@gmail.com,987654321.0,670.46,2024-03-08,unknown,2.0,670.46
1073,CUST2073,Alaa Mahmoud,58,alaa.mahmoud@hotmail.com,123456789.0,767.19,2024-03-08,Home,2.0,767.19
1074,CUST2074,Sara Ibrahim,55,sara.ibrahim@hotmail.com,123456789.0,940.24,2024-02-06,Electronics,2.0,940.24
1075,CUST2075,Ali Ali,55,ali.ali@yahoo.com,987654321.0,186.01,2024-01-01,Electronics,5.0,186.01
1076,CUST2076,Sara Ibrahim,55,sara.ibrahim@hotmail.com,123456789.0,470.83,2023-07-28,Electronics,5.0,470.83
1077,CUST2077,Ahmed Ali,55,ahmed.ali@yahoo.com,123456789.0,345.44,2024-03-18,Toys,3.0,345.44
1078,CUST2078,Sara Ali,36,sara.ali@hotmail.com,000-000-0000,599.22,2024-03-13,unknown,3.0,599.22
1079,CUST2079,Ali Hassan,55,ali.hassan@gmail.com,987654321.0,200.64,2023-11-10,Books,4.0,200.64
1080,CUST2080,Ali Ibrahim,55,ali.ibrahim@gmail.com,000-000-0000,422.95,2023-10-11,unknown,2.0,422.95
1081,CUST2081,Ahmed Ibrahim,47,ahmed.ibrahim@yahoo.com,000-000-0000,99.96,2023-10-11,Electronics,4.0,99.96
1082,CUST2082,John Gaber,55,john.gaber@yahoo.com,123456789.0,360.47,2025-02-03,Clothing,10.0,360.47
1083,CUST2083,Fatma Gaber,18,fatma.gaber@gmail.com,000-000-0000,557.32,2023-09-06,Home,5.0,557.32
1084,CUST2084,Sara Gaber,55,sara.gaber@yahoo.com,987654321.0,154.27,2024-05-13,unknown,3.0,154.27
1085,CUST2085,Ahmed Ali,27,ahmed.ali@hotmail.com,000-000-0000,223.97,2025-06-04,Home,2.0,223.97
1086,CUST2086,Fatma Gaber,55,fatma.gaber@gmail.com,000-000-0000,798.18,2023-09-11,Clothing,3.0,798.18
1087,CUST2087,Lina Ibrahim,55,lina.ibrahim@gmail.com,000-000-0000,384.38,2024-08-07,Books,5.0,384.38
1088,CUST2088,Alaa Mahmoud,55,alaa.mahmoud@gmail.com,000-000-0000,480.65,2025-01-22,Home,5.0,480.65
1089,CUST2089,Mark Ali,55,mark.ali@yahoo.com,987654321.0,176.36,2025-05-28,unknown,3.0,176.36
1090,CUST2090,Ali Ali,55,ali.ali@gmail.com,123456789.0,625.98,2024-10-07,Home,1.0,625.98
1091,CUST2091,Lina Smith,55,lina.smith@hotmail.com,000-000-0000,638.58,2023-08-19,unknown,4.0,638.58
1092,CUST2092,Sara Ali,55,sara.ali@hotmail.com,987654321.0,238.09,2024-06-16,Clothing,1.0,238.09
1093,CUST2093,Alaa Smith,55,alaa.smith@gmail.com,987654321.0,104.8,2024-04-07,Clothing,3.0,104.8
1094,CUST2094,Sara Mahmoud,38,sara.mahmoud@yahoo.com,000-000-0000,903.58,2025-05-18,Clothing,5.0,903.58
1095,CUST2095,John Hassan,89,john.hassan@hotmail.com,987654321.0,358.39,2024-02-28,Books,5.0,358.39
1096,CUST2096,Ali Ibrahim,55,ali.ibrahim@hotmail.com,000-000-0000,656.05,2023-11-12,Books,3.0,656.05
1097,CUST2097,Fatma Hassan,55,fatma.hassan@gmail.com,000-000-0000,320.98,2024-11-09,unknown,3.0,320.98
1098,CUST2098,Alaa Smith,41,alaa.smith@hotmail.com,000-000-0000,255.2,2024-01-02,Home,3.0,255.2
1099,CUST2099,Ali Ali,55,ali.ali@yahoo.com,123456789.0,347.66,2024-03-31,Clothing,3.0,347.66
1100,CUST2100,Mark Smith,55,mark.smith@yahoo.com,000-000-0000,418.12,2024-04-12,Clothing,1.0,418.12
1101,CUST2101,Alaa Smith,55,alaa.smith@hotmail.com,123456789.0,724.67,2022-11-29,Home,3.0,724.67
1102,CUST2102,Ali Hassan,64,ali.hassan@hotmail.com,987654321.0,977.19,2024-03-25,Home,5.0,977.19
1103,CUST2103,Sara Ibrahim,55,sara.ibrahim@yahoo.com,000-000-0000,509.8973789316026,2024-07-24,Clothing,3.0,519.42
1104,CUST2104,Alaa Ali,55,alaa.ali@hotmail.com,000-000-0000,550.31,2024-12-26,Electronics,4.0,550.31
1105,CUST2105,John Mahmoud,55,john.mahmoud@yahoo.com,000-000-0000,339.68,2024-05-02,unknown,2.0,339.68
1106,CUST2106,Mark Smith,22,mark.smith@gmail.com,987654321.0,940.78,2023-02-12,Books,4.0,940.78
1107,CUST2107,Ahmed Hassan,55,ahmed.hassan@yahoo.com,000-000-0000,322.99,2023-04-01,unknown,5.0,322.99
1108,CUST2108,Ali Smith,55,ali.smith@yahoo.com,000-000-0000,83.73,2025-03-07,Books,3.0,83.73
1109,CUST2109,Fatma Hassan,55,fatma.hassan@hotmail.com,123456789.0,766.15,2025-03-05,unknown,3.0,766.15
1110,CUST2110,Sara Gaber,55,sara.gaber@gmail.com,000-000-0000,200.7,2025-03-05,Clothing,1.0,200.7
1111,CUST2111,Sara Hassan,55,sara.hassan@yahoo.com,000-000-0000,283.4,2023-05-22,Home,3.0,283.4
1112,CUST2112,Lina Ibrahim,55,lina.ibrahim@yahoo.com,123456789.0,501.88,2025-05-23,Books,1.0,501.88
1113,CUST2113,Sara Ibrahim,55,sara.ibrahim@hotmail.com,000-000-0000,495.01,2024-04-14,Clothing,3.0,495.01
1114,CUST2114,John Ibrahim,55,john.ibrahim@hotmail.com,000-000-0000,236.87,2024-08-19,Books,3.0,236.87
1115,CUST2115,Mark Smith,55,mark.smith@gmail.com,987654321.0,833.24,2025-05-01,Books,3.0,833.24
1116,CUST2116,Fatma Gaber,55,fatma.gaber@yahoo.com,987654321.0,74.67,2023-07-22,Clothing,5.0,74.67
1117,CUST2117,Mark Mahmoud,55,mark.mahmoud@yahoo.com,987654321.0,19.29,2024-07-06,unknown,5.0,19.29
1118,CUST2118,Fatma Ali,48,fatma.ali@yahoo.com,000-000-0000,963.2,2023-06-25,Books,1.0,963.2
1119,CUST2119,Mark Smith,55,mark.smith@hotmail.com,000-000-0000,175.16,2024-09-24,Clothing,2.0,175.16
1120,CUST2120,John Ali,55,john.ali@hotmail.com,000-000-0000,578.93,2024-03-13,unknown,3.0,578.93
1121,CUST2121,John Smith,55,john.smith@yahoo.com,000-000-0000,969.11,2022-11-15,Clothing,5.0,969.11
1122,CUST2122,Ahmed Hassan,81,ahmed.hassan@gmail.com,123456789.0,395.15,2023-09-04,Clothing,5.0,395.15
1123,CUST2123,Ali Ali,55,ali.ali@yahoo.com,000-000-0000,677.07,2024-07-03,Electronics,3.0,677.07
1124,CUST2124,Fatma Ibrahim,55,fatma.ibrahim@gmail.com,987654321.0,509.8973789316026,2025-05-06,Toys,5.0,519.42
1125,CUST2125,Fatma Smith,55,fatma.smith@yahoo.com,000-000-0000,857.02,2024-08-05,Toys,5.0,857.02
1126,CUST2126,Ahmed Hassan,55,ahmed.hassan@gmail.com,000-000-0000,884.53,2024-11-06,unknown,4.0,884.53
1127,CUST2127,Lina Hassan,55,lina.hassan@hotmail.com,123456789.0,555.05,2023-08-13,Books,2.0,555.05
1128,CUST2128,Alaa Ibrahim,55,alaa.ibrahim@hotmail.com,123456789.0,894.09,2024-12-14,Clothing,10.0,894.09
1129,CUST2129,Ali Smith,50,ali.smith@yahoo.com,123456789.0,600.89,2024-10-06,Toys,5.0,600.89
1130,CUST2130,Lina Mahmoud,55,lina.mahmoud@gmail.com,000-000-0000,464.07,2024-08-16,unknown,2.0,464.07
1131,CUST2131,Ali Gaber,55,ali.gaber@hotmail.com,123456789.0,957.64,2025-03-03,Clothing,1.0,957.64
1132,CUST2132,Mark Mahmoud,55,mark.mahmoud@hotmail.com,123456789.0,956.25,2025-03-03,Home,2.0,956.25
1133,CUST2133,Ahmed Hassan,55,ahmed.hassan@gmail.com,123456789.0,82.25,2025-03-02,Electronics,1.0,82.25
1134,CUST2134,Alaa Smith,55,alaa.smith@gmail.com,123456789.0,676.34,2024-01-29,Home,10.0,676.34
1135,CUST2135,John Ibrahim,55,john.ibrahim@yahoo.com,123456789.0,376.63,2023-03-10,Books,10.0,376.63
1136,CUST2136,Ali Ali,55,ali.ali@yahoo.com,123456789.0,509.8973789316026,2024-05-18,Clothing,10.0,519.42
1137,CUST2137,Sara Ali,55,sara.ali@gmail.com,000-000-0000,936.44,2024-05-18,Clothing,4.0,936.44
1138,CUST2138,Lina Smith,55,lina.smith@hotmail.com,123456789.0,509.8973789316026,2024-05-10,Books,1.0,519.42
1139,CUST2139,John Mahmoud,55,john.mahmoud@gmail.com,123456789.0,284.32,2025-02-24,Clothing,3.0,284.32
1140,CUST2140,Alaa Smith,76,alaa.smith@yahoo.com,123456789.0,614.68,2024-09-26,Books,10.0,614.68
1141,CUST2141,Fatma Ali,55,fatma.ali@gmail.com,000-000-0000,501.28,2024-04-15,Toys,4.0,501.28
1142,CUST2142,Ali Ibrahim,55,ali.ibrahim@yahoo.com,123456789.0,785.23,2023-12-17,unknown,2.0,785.23
1143,CUST2143,Mark Ibrahim,55,mark.ibrahim@gmail.com,123456789.0,900.34,2023-06-09,Clothing,3.0,900.34
1144,CUST2144,Fatma Hassan,55,fatma.hassan@yahoo.com,987654321.0,623.04,2022-11-22,unknown,1.0,623.04
1145,CUST2145,Alaa Gaber,55,alaa.gaber@hotmail.com,123456789.0,978.99,2025-03-06,Books,3.0,978.99
1146,CUST2146,Mark Hassan,55,mark.hassan@gmail.com,123456789.0,429.65,2023-04-06,unknown,5.0,429.65
1147,CUST2147,John Ibrahim,74,john.ibrahim@yahoo.com,000-000-0000,165.22,2022-12-04,Toys,10.0,165.22
1148,CUST2148,Sara Gaber,55,sara.gaber@hotmail.com,123456789.0,485.26,2023-12-07,Electronics,10.0,485.26
1149,CUST2149,John Ali,55,john.ali@gmail.com,000-000-0000,370.39,2024-07-13,unknown,5.0,370.39
1150,CUST2150,John Smith,58,john.smith@gmail.com,000-000-0000,156.25,2023-05-06,Electronics,3.0,156.25
1151,CUST2151,Ahmed Hassan,86,ahmed.hassan@yahoo.com,987654321.0,827.57,2023-01-06,Books,3.0,827.57
1152,CUST2152,Alaa Mahmoud,55,alaa.mahmoud@hotmail.com,000-000-0000,451.21,2024-12-27,unknown,10.0,451.21
1153,CUST2153,Mark Smith,73,mark.smith@gmail.com,987654321.0,976.66,2024-04-19,Clothing,5.0,976.66
1154,CUST2154,Mark Mahmoud,44,mark.mahmoud@hotmail.com,987654321.0,632.7,2023-06-15,Electronics,1.0,632.7
1155,CUST2155,Sara Gaber,55,sara.gaber@hotmail.com,000-000-0000,798.39,2025-07-06,Books,3.0,798.39
1156,CUST2156,Ahmed Mahmoud,55,ahmed.mahmoud@hotmail.com,123456789.0,698.47,2023-04-22,Clothing,4.0,698.47
1157,CUST2157,Ali Smith,55,ali.smith@hotmail.com,123456789.0,280.93,2023-04-22,Toys,10.0,280.93
1158,CUST2158,Alaa Ibrahim,55,alaa.ibrahim@hotmail.com,987654321.0,963.19,2025-07-15,unknown,4.0,963.19
1159,CUST2159,John Ibrahim,55,john.ibrahim@hotmail.com,987654321.0,509.8973789316026,2024-06-29,Clothing,3.0,519.42
1160,CUST2160,Ali Ali,55,ali.ali@yahoo.com,000-000-0000,651.22,2024-06-27,Toys,1.0,651.22
1161,CUST2161,Ali Ali,55,ali.ali@gmail.com,987654321.0,835.75,2024-04-27,Books,4.0,835.75
1162,CUST2162,Fatma Ali,55,fatma.ali@gmail.com,123456789.0,415.16,2022-11-27,Home,3.0,415.16
1163,CUST2163,Alaa Ali,18,alaa.ali@yahoo.com,000-000-0000,13.0,2023-11-17,unknown,2.0,13.0
1164,CUST2164,Fatma Smith,55,fatma.smith@yahoo.com,123456789.0,577.39,2025-01-01,unknown,10.0,577.39
1165,CUST2165,Alaa Hassan,55,alaa.hassan@yahoo.com,000-000-0000,862.44,2024-05-20,unknown,10.0,862.44
1166,CUST2166,Sara Smith,55,sara.smith@yahoo.com,123456789.0,804.4,2022-12-30,Clothing,5.0,804.4
1167,CUST2167,Ali Ibrahim,44,ali.ibrahim@gmail.com,000-000-0000,509.8973789316026,2024-09-27,Home,4.0,519.42
1168,CUST2168,John Gaber,90,john.gaber@yahoo.com,987654321.0,683.68,2024-05-13,unknown,1.0,683.68
1169,CUST2169,Alaa Ibrahim,55,alaa.ibrahim@hotmail.com,987654321.0,476.61,2024-02-27,Books,2.0,476.61
1170,CUST2170,Ali Ali,70,ali.ali@gmail.com,000-000-0000,17.77,2023-04-10,Books,3.0,17.77
1171,CUST2171,Fatma Hassan,55,fatma.hassan@gmail.com,000-000-0000,611.01,2024-11-15,Electronics,1.0,611.01
1172,CUST2172,Ahmed Gaber,55,ahmed.gaber@hotmail.com,000-000-0000,284.3,2023-08-18,Books,4.0,284.3
1173,CUST2173,Ali Smith,55,ali.smith@hotmail.com,123456789.0,509.8973789316026,2023-01-28,Electronics,3.0,519.42
1174,CUST2174,Fatma Hassan,55,fatma.hassan@yahoo.com,000-000-0000,509.8973789316026,2023-02-22,Electronics,5.0,519.42
1175,CUST2175,Mark Hassan,90,mark.hassan@yahoo.com,987654321.0,753.1,2023-02-22,Home,5.0,753.1
1176,CUST2176,Ali Ibrahim,55,ali.ibrahim@gmail.com,123456789.0,36.36,2023-12-15,unknown,1.0,36.36
1177,CUST2177,Mark Ali,41,mark.ali@yahoo.com,987654321.0,827.83,2024-03-16,Books,4.0,827.83
1178,CUST2178,Ahmed Smith,55,ahmed.smith@gmail.com,123456789.0,931.69,2024-05-21,unknown,3.0,931.69
1179,CUST2179,Alaa Ali,32,alaa.ali@hotmail.com,987654321.0,652.15,2023-06-24,Home,3.0,652.15
1180,CUST2180,Fatma Mahmoud,55,fatma.mahmoud@gmail.com,000-000-0000,509.8973789316026,2024-06-08,Toys,5.0,519.42
1181,CUST2181,Fatma Gaber,63,fatma.gaber@yahoo.com,000-000-0000,377.92,2023-11-06,Electronics,1.0,377.92
1182,CUST2182,Mark Ali,18,mark.ali@gmail.com,000-000-0000,846.93,2023-11-06,Home,5.0,846.93
1183,CUST2183,Ahmed Ibrahim,55,ahmed.ibrahim@gmail.com,123456789.0,915.64,2024-02-24,Clothing,10.0,915.64
1184,CUST2184,Fatma Gaber,55,fatma.gaber@hotmail.com,987654321.0,778.09,2024-08-13,Books,3.0,778.09
1185,CUST2185,Ali Hassan,55,ali.hassan@hotmail.com,000-000-0000,925.19,2024-05-05,unknown,5.0,925.19
1186,CUST2186,Mark Hassan,55,mark.hassan@yahoo.com,000-000-0000,513.62,2025-05-18,Electronics,5.0,513.62
1187,CUST2187,Lina Smith,55,lina.smith@gmail.com,000-000-0000,297.71,2022-11-22,Toys,5.0,297.71
1188,CUST2188,Ahmed Gaber,55,ahmed.gaber@gmail.com,987654321.0,808.28,2024-07-10,unknown,5.0,808.28
1189,CUST2189,Ali Hassan,62,ali.hassan@hotmail.com,000-000-0000,940.72,2023-12-30,unknown,3.0,940.72
1190,CUST2190,Ali Ali,55,ali.ali@hotmail.com,987654321.0,196.88,2024-10-01,unknown,3.0,196.88
1191,CUST2191,Lina Gaber,43,lina.gaber@gmail.com,000-000-0000,261.2,2023-01-17,unknown,5.0,261.2
1192,CUST2192,Fatma Hassan,55,fatma.hassan@yahoo.com,123456789.0,382.28,2024-02-25,unknown,10.0,382.28
1193,CUST2193,Ali Hassan,55,ali.hassan@gmail.com,987654321.0,314.57,2024-03-19,Home,4.0,314.57
1194,CUST2194,Lina Ali,88,lina.ali@yahoo.com,987654321.0,509.8973789316026,2023-12-16,Toys,2.0,519.42
1195,CUST2195,Lina Gaber,55,lina.gaber@gmail.com,987654321.0,574.61,2024-04-10,Clothing,10.0,574.61
1196,CUST2196,Fatma Hassan,55,fatma.hassan@hotmail.com,000-000-0000,509.8973789316026,2024-06-10,Books,3.0,519.42
1197,CUST2197,Lina Ibrahim,55,lina.ibrahim@hotmail.com,000-000-0000,509.8973789316026,2023-09-20,Electronics,1.0,519.42
1198,CUST2198,John Smith,55,john.smith@yahoo.com,123456789.0,79.68,2025-07-10,Electronics,2.0,79.68
1199,CUST2199,Ali Ibrahim,19,ali.ibrahim@gmail.com,987654321.0,433.06,2023-09-08,Home,3.0,433.06
1200,CUST2200,Fatma Smith,55,fatma.smith@yahoo.com,000-000-0000,510.29,2024-04-09,Books,3.0,510.29
1201,CUST2201,Lina Smith,55,lina.smith@yahoo.com,000-000-0000,394.93,2023-11-14,Clothing,5.0,394.93
1202,CUST2202,Lina Smith,55,lina.smith@yahoo.com,000-000-0000,643.35,2024-02-01,Toys,4.0,643.35
1203,CUST2203,Lina Ali,55,lina.ali@yahoo.com,987654321.0,244.49,2025-01-09,Home,1.0,244.49
1204,CUST2204,Ahmed Ibrahim,55,ahmed.ibrahim@gmail.com,000-000-0000,407.95,2024-08-01,unknown,3.0,407.95
1205,CUST2205,Ali Smith,55,ali.smith@yahoo.com,987654321.0,509.8973789316026,2024-09-01,unknown,3.0,519.42
1206,CUST2206,Lina Gaber,55,lina.gaber@yahoo.com,000-000-0000,781.75,2023-12-02,Toys,5.0,781.75
1207,CUST2207,Ali Gaber,15,ali.gaber@gmail.com,000-000-0000,283.69,2023-06-25,Electronics,4.0,283.69
1208,CUST2208,Lina Mahmoud,55,lina.mahmoud@gmail.com,000-000-0000,840.98,2022-11-02,Home,3.0,840.98
1209,CUST2209,Mark Smith,55,mark.smith@hotmail.com,000-000-0000,286.59,2024-11-04,Books,3.0,286.59
1210,CUST2210,John Smith,55,john.smith@yahoo.com,000-000-0000,300.97,2023-09-02,unknown,3.0,300.97
1211,CUST2211,Ali Ali,55,ali.ali@yahoo.com,000-000-0000,889.53,2024-05-28,Books,5.0,889.53
1212,CUST2212,Fatma Hassan,55,fatma.hassan@gmail.com,000-000-0000,733.62,2024-05-25,Clothing,10.0,733.62
1213,CUST2213,Ahmed Gaber,55,ahmed.gaber@hotmail.com,987654321.0,964.72,2024-06-02,Toys,4.0,964.72
1214,CUST2214,John Ali,15,john.ali@hotmail.com,123456789.0,561.81,2023-07-03,unknown,3.0,561.81
1215,CUST2215,Ahmed Ibrahim,39,ahmed.ibrahim@gmail.com,123456789.0,560.21,2024-05-15,Books,3.0,560.21
1216,CUST2216,Lina Ali,55,lina.ali@yahoo.com,123456789.0,799.32,2024-11-29,Books,5.0,799.32
1217,CUST2217,Alaa Smith,55,alaa.smith@gmail.com,987654321.0,535.6,2025-07-01,Clothing,4.0,535.6
1218,CUST2218,Mark Gaber,20,mark.gaber@yahoo.com,000-000-0000,610.87,2024-12-03,Electronics,1.0,610.87
1219,CUST2219,Fatma Hassan,55,fatma.hassan@gmail.com,987654321.0,739.49,2022-11-05,Electronics,2.0,739.49
1220,CUST2220,Fatma Mahmoud,37,fatma.mahmoud@yahoo.com,987654321.0,92.52,2024-06-24,Home,3.0,92.52
1221,CUST2221,Sara Ali,55,sara.ali@hotmail.com,987654321.0,769.91,2024-05-10,unknown,2.0,769.91
1222,CUST2222,Alaa Gaber,55,alaa.gaber@hotmail.com,000-000-0000,321.65,2023-11-07,Home,3.0,321.65
1223,CUST2223,Mark Ali,90,mark.ali@gmail.com,000-000-0000,92.17,2025-07-11,unknown,3.0,92.17
1224,CUST2224,Sara Mahmoud,55,sara.mahmoud@yahoo.com,987654321.0,760.72,2025-06-17,Clothing,5.0,760.72
1225,CUST2225,Mark Hassan,55,mark.hassan@yahoo.com,000-000-0000,35.74,2025-06-17,Home,5.0,35.74
1226,CUST2226,Ali Ibrahim,55,ali.ibrahim@yahoo.com,000-000-0000,235.96,2025-02-14,Clothing,5.0,235.96
1227,CUST2227,Ali Gaber,55,ali.gaber@gmail.com,000-000-0000,720.59,2023-11-06,Clothing,3.0,720.59
1228,CUST2228,John Ibrahim,82,john.ibrahim@gmail.com,987654321.0,978.34,2024-09-03,unknown,1.0,978.34
1229,CUST2229,Lina Mahmoud,55,lina.mahmoud@gmail.com,000-000-0000,972.71,2024-06-05,Toys,3.0,972.71
1230,CUST2230,Lina Hassan,55,lina.hassan@yahoo.com,987654321.0,98.1,2024-10-05,unknown,1.0,98.1
1231,CUST2231,Lina Hassan,55,lina.hassan@gmail.com,000-000-0000,608.34,2025-03-07,unknown,10.0,608.34
1232,CUST2232,Lina Mahmoud,55,lina.mahmoud@yahoo.com,000-000-0000,864.48,2023-02-16,Toys,5.0,864.48
1233,CUST2233,Mark Mahmoud,55,mark.mahmoud@hotmail.com,987654321.0,614.65,2023-06-21,Electronics,3.0,614.65
1234,CUST2234,Sara Hassan,55,sara.hassan@hotmail.com,987654321.0,512.14,2023-04-19,Electronics,5.0,512.14
1235,CUST2235,Ali Smith,55,ali.smith@gmail.com,987654321.0,293.0,2023-04-19,Electronics,4.0,293.0
1236,CUST2236,John Smith,36,john.smith@hotmail.com,000-000-0000,797.0,2024-05-20,Toys,4.0,797.0
1237,CUST2237,Ali Gaber,61,ali.gaber@gmail.com,987654321.0,580.13,2025-01-01,unknown,4.0,580.13
1238,CUST2238,Fatma Mahmoud,55,fatma.mahmoud@hotmail.com,000-000-0000,366.81,2024-06-15,unknown,4.0,366.81
1239,CUST2239,Lina Ali,55,lina.ali@hotmail.com,000-000-0000,140.35,2023-08-08,Toys,2.0,140.35
1240,CUST2240,Alaa Mahmoud,55,alaa.mahmoud@hotmail.com,987654321.0,167.11,2023-09-10,Toys,3.0,167.11
1241,CUST2241,Mark Smith,55,mark.smith@gmail.com,987654321.0,973.54,2023-06-07,unknown,1.0,973.54
1242,CUST2242,John Mahmoud,55,john.mahmoud@hotmail.com,000-000-0000,20.42,2024-10-01,Toys,3.0,20.42
1243,CUST2243,Sara Smith,55,sara.smith@yahoo.com,123456789.0,829.61,2023-10-05,Books,5.0,829.61
1244,CUST2244,Ahmed Ibrahim,55,ahmed.ibrahim@gmail.com,123456789.0,767.34,2025-06-10,Electronics,3.0,767.34
1245,CUST2245,Fatma Smith,55,fatma.smith@gmail.com,000-000-0000,330.11,2023-01-16,unknown,2.0,330.11
1246,CUST2246,Ali Mahmoud,55,ali.mahmoud@hotmail.com,000-000-0000,535.87,2025-01-06,Electronics,1.0,535.87
1247,CUST2247,Fatma Hassan,55,fatma.hassan@hotmail.com,123456789.0,986.02,2022-12-24,Home,4.0,986.02
1248,CUST2248,Lina Ali,51,lina.ali@hotmail.com,987654321.0,139.4,2024-07-05,Books,5.0,139.4
1249,CUST2249,Ahmed Ali,55,ahmed.ali@gmail.com,987654321.0,863.48,2022-10-31,Toys,3.0,863.48
1250,CUST2250,Ahmed Ali,55,ahmed.ali@gmail.com,123456789.0,509.8973789316026,2025-01-18,unknown,3.0,519.42
1251,CUST2251,Fatma Gaber,55,fatma.gaber@gmail.com,123456789.0,67.6,2024-05-12,Home,1.0,67.6
1252,CUST2252,John Ali,55,john.ali@yahoo.com,000-000-0000,420.72,2023-05-02,Clothing,2.0,420.72
1253,CUST2253,Fatma Ali,55,fatma.ali@yahoo.com,000-000-0000,284.8,2023-06-28,unknown,5.0,284.8
1254,CUST2254,Fatma Hassan,55,fatma.hassan@gmail.com,987654321.0,244.38,2025-02-14,Books,1.0,244.38
1255,CUST2255,Sara Ibrahim,55,sara.ibrahim@gmail.com,000-000-0000,557.95,2024-06-29,Electronics,10.0,557.95
1256,CUST2256,Ahmed Smith,55,ahmed.smith@hotmail.com,123456789.0,754.51,2024-01-18,Electronics,2.0,754.51
1257,CUST2257,John Ali,35,john.ali@hotmail.com,987654321.0,374.71,2022-11-26,Clothing,1.0,374.71
1258,CUST2258,Fatma Ibrahim,55,fatma.ibrahim@gmail.com,000-000-0000,481.85,2024-10-13,unknown,1.0,481.85
1259,CUST2259,Mark Smith,55,mark.smith@yahoo.com,987654321.0,653.34,2023-02-12,Home,4.0,653.34
1260,CUST2260,John Mahmoud,65,john.mahmoud@gmail.com,000-000-0000,574.72,2025-02-25,Clothing,4.0,574.72
1261,CUST2261,Alaa Ibrahim,51,alaa.ibrahim@hotmail.com,123456789.0,801.49,2024-07-09,unknown,3.0,801.49
1262,CUST2262,Ahmed Smith,55,ahmed.smith@hotmail.com,987654321.0,144.72,2024-04-10,Books,1.0,144.72
1263,CUST2263,Ahmed Gaber,55,ahmed.gaber@yahoo.com,123456789.0,768.15,2025-05-20,Toys,3.0,768.15
1264,CUST2264,Mark Ali,48,mark.ali@gmail.com,000-000-0000,585.62,2022-11-18,Books,2.0,585.62
1265,CUST2265,Sara Ali,55,sara.ali@gmail.com,123456789.0,475.61,2025-07-17,Home,10.0,475.61
1266,CUST2266,Lina Smith,49,lina.smith@gmail.com,123456789.0,280.36,2024-03-22,unknown,10.0,280.36
1267,CUST2267,Ahmed Ibrahim,55,ahmed.ibrahim@yahoo.com,123456789.0,814.36,2023-10-15,Home,1.0,814.36
