CustomerID,Name,Age,Email,Phone,PurchaseAmount,PurchaseDate,ProductCategory,Rating,PurachaseAmount
CUST2090,Ali Ali,55,ali.ali@gmail.com,123456789.0,625.98,2024-10-07 00:00:00,Home,1.0,625.98
CUST2091,Lina Smith,55,lina.smith@hotmail.com,000-000-0000,638.58,2023-08-19 00:00:00,unknown,4.0,638.58
CUST2092,Sara Ali,55,sara.ali@hotmail.com,987654321.0,238.09,2024-06-16 00:00:00,Clothing,1.0,238.09
CUST2093,Alaa Smith,55,alaa.smith@gmail.com,987654321.0,104.8,2024-04-07 00:00:00,Clothing,3.0,104.8
CUST2094,Sara Mahmoud,38,sara.mahmoud@yahoo.com,000-000-0000,903.58,2025-05-18 00:00:00,Clothing,5.0,903.58
CUST2095,John Hassan,89,john.hassan@hotmail.com,987654321.0,358.39,2024-02-28 00:00:00,Books,5.0,358.39
CUST2096,Ali Ibrahim,55,ali.ibrahim@hotmail.com,000-000-0000,656.05,2023-11-12 00:00:00,Books,3.0,656.05
CUST2097,Fatma Hassan,55,fatma.hassan@gmail.com,000-000-0000,320.98,2024-11-09 00:00:00,unknown,3.0,320.98
CUST2098,Alaa Smith,41,alaa.smith@hotmail.com,000-000-0000,255.2,2024-01-02 00:00:00,Home,3.0,255.2
CUST2099,Ali Ali,55,ali.ali@yahoo.com,123456789.0,347.66,2024-03-31 00:00:00,Clothing,3.0,347.66
CUST2100,Mark Smith,55,mark.smith@yahoo.com,000-000-0000,418.12,2024-04-12 00:00:00,Clothing,1.0,418.12
CUST2101,Alaa Smith,55,alaa.smith@hotmail.com,123456789.0,724.67,2022-11-29 00:00:00,Home,3.0,724.67
CUST2102,Ali Hassan,64,ali.hassan@hotmail.com,987654321.0,977.19,2024-03-25 00:00:00,Home,5.0,977.19
CUST2103,Sara Ibrahim,55,sara.ibrahim@yahoo.com,000-000-0000,509.8973789316026,2024-07-24 00:00:00,Clothing,3.0,519.42
CUST2104,Alaa Ali,55,alaa.ali@hotmail.com,000-000-0000,550.31,2024-12-26 00:00:00,Electronics,4.0,550.31
CUST2105,John Mahmoud,55,john.mahmoud@yahoo.com,000-000-0000,339.68,2024-05-02 00:00:00,unknown,2.0,339.68
CUST2106,Mark Smith,22,mark.smith@gmail.com,987654321.0,940.78,2023-02-12 00:00:00,Books,4.0,940.78
CUST2107,Ahmed Hassan,55,ahmed.hassan@yahoo.com,000-000-0000,322.99,2023-04-01 00:00:00,unknown,5.0,322.99
CUST2108,Ali Smith,55,ali.smith@yahoo.com,000-000-0000,83.73,2025-03-07 00:00:00,Books,3.0,83.73
CUST2109,Fatma Hassan,55,fatma.hassan@hotmail.com,123456789.0,766.15,2025-03-05 00:00:00,unknown,3.0,766.15
CUST2110,Sara Gaber,55,sara.gaber@gmail.com,000-000-0000,200.7,Not Avilable,Clothing,1.0,200.7
CUST2111,Sara Hassan,55,sara.hassan@yahoo.com,000-000-0000,283.4,2023-05-22 00:00:00,Home,3.0,283.4
CUST2112,Lina Ibrahim,55,lina.ibrahim@yahoo.com,123456789.0,501.88,2025-05-23 00:00:00,Books,1.0,501.88
CUST2113,Sara Ibrahim,55,sara.ibrahim@hotmail.com,000-000-0000,495.01,2024-04-14 00:00:00,Clothing,3.0,495.01
CUST2114,John Ibrahim,55,john.ibrahim@hotmail.com,000-000-0000,236.87,2024-08-19 00:00:00,Books,3.0,236.87
CUST2115,Mark Smith,55,mark.smith@gmail.com,987654321.0,833.24,2025-05-01 00:00:00,Books,3.0,833.24
CUST2116,Fatma Gaber,55,fatma.gaber@yahoo.com,987654321.0,74.67,2023-07-22 00:00:00,Clothing,5.0,74.67
CUST2117,Mark Mahmoud,55,mark.mahmoud@yahoo.com,987654321.0,19.29,2024-07-06 00:00:00,unknown,5.0,19.29
CUST2118,Fatma Ali,48,fatma.ali@yahoo.com,000-000-0000,963.2,2023-06-25 00:00:00,Books,1.0,963.2
CUST2119,Mark Smith,55,mark.smith@hotmail.com,000-000-0000,175.16,2024-09-24 00:00:00,Clothing,2.0,175.16
CUST2120,John Ali,55,john.ali@hotmail.com,000-000-0000,578.93,2024-03-13 00:00:00,unknown,3.0,578.93
CUST2121,John Smith,55,john.smith@yahoo.com,000-000-0000,969.11,2022-11-15 00:00:00,Clothing,5.0,969.11
CUST2122,Ahmed Hassan,81,ahmed.hassan@gmail.com,123456789.0,395.15,2023-09-04 00:00:00,Clothing,5.0,395.15
CUST2123,Ali Ali,55,ali.ali@yahoo.com,000-000-0000,677.07,2024-07-03 00:00:00,Electronics,3.0,677.07
CUST2124,Fatma Ibrahim,55,fatma.ibrahim@gmail.com,987654321.0,509.8973789316026,2025-05-06 00:00:00,Toys,5.0,519.42
CUST2125,Fatma Smith,55,fatma.smith@yahoo.com,000-000-0000,857.02,2024-08-05 00:00:00,Toys,5.0,857.02
CUST2126,Ahmed Hassan,55,ahmed.hassan@gmail.com,000-000-0000,884.53,2024-11-06 00:00:00,unknown,4.0,884.53
CUST2127,Lina Hassan,55,lina.hassan@hotmail.com,123456789.0,555.05,2023-08-13 00:00:00,Books,2.0,555.05
CUST2128,Alaa Ibrahim,55,alaa.ibrahim@hotmail.com,123456789.0,894.09,2024-12-14 00:00:00,Clothing,10.0,894.09
CUST2129,Ali Smith,50,ali.smith@yahoo.com,123456789.0,600.89,2024-10-06 00:00:00,Toys,5.0,600.89
CUST2130,Lina Mahmoud,55,lina.mahmoud@gmail.com,000-000-0000,464.07,2024-08-16 00:00:00,unknown,2.0,464.07
CUST2131,Ali Gaber,55,ali.gaber@hotmail.com,123456789.0,957.64,2025-03-03 00:00:00,Clothing,1.0,957.64
CUST2132,Mark Mahmoud,55,mark.mahmoud@hotmail.com,123456789.0,956.25,Not Avilable,Home,2.0,956.25
CUST2133,Ahmed Hassan,55,ahmed.hassan@gmail.com,123456789.0,82.25,2025-03-02 00:00:00,Electronics,1.0,82.25
CUST2134,Alaa Smith,55,alaa.smith@gmail.com,123456789.0,676.34,2024-01-29 00:00:00,Home,10.0,676.34
CUST2135,John Ibrahim,55,john.ibrahim@yahoo.com,123456789.0,376.63,2023-03-10 00:00:00,Books,10.0,376.63
CUST2136,Ali Ali,55,ali.ali@yahoo.com,123456789.0,509.8973789316026,2024-05-18 00:00:00,Clothing,10.0,519.42
CUST2137,Sara Ali,55,sara.ali@gmail.com,000-000-0000,936.44,Not Avilable,Clothing,4.0,936.44
CUST2138,Lina Smith,55,lina.smith@hotmail.com,123456789.0,509.8973789316026,2024-05-10 00:00:00,Books,1.0,519.42
CUST2139,John Mahmoud,55,john.mahmoud@gmail.com,123456789.0,284.32,2025-02-24 00:00:00,Clothing,3.0,284.32
CUST2140,Alaa Smith,76,alaa.smith@yahoo.com,123456789.0,614.68,2024-09-26 00:00:00,Books,10.0,614.68
CUST2141,Fatma Ali,55,fatma.ali@gmail.com,000-000-0000,501.28,2024-04-15 00:00:00,Toys,4.0,501.28
CUST2142,Ali Ibrahim,55,ali.ibrahim@yahoo.com,123456789.0,785.23,2023-12-17 00:00:00,unknown,2.0,785.23
CUST2143,Mark Ibrahim,55,mark.ibrahim@gmail.com,123456789.0,900.34,2023-06-09 00:00:00,Clothing,3.0,900.34
CUST2144,Fatma Hassan,55,fatma.hassan@yahoo.com,987654321.0,623.04,2022-11-22 00:00:00,unknown,1.0,623.04
CUST2145,Alaa Gaber,55,alaa.gaber@hotmail.com,123456789.0,978.99,2025-03-06 00:00:00,Books,3.0,978.99
CUST2146,Mark Hassan,55,mark.hassan@gmail.com,123456789.0,429.65,2023-04-06 00:00:00,unknown,5.0,429.65
CUST2147,John Ibrahim,74,john.ibrahim@yahoo.com,000-000-0000,165.22,2022-12-04 00:00:00,Toys,10.0,165.22
CUST2148,Sara Gaber,55,sara.gaber@hotmail.com,123456789.0,485.26,2023-12-07 00:00:00,Electronics,10.0,485.26
CUST2149,John Ali,55,john.ali@gmail.com,000-000-0000,370.39,2024-07-13 00:00:00,unknown,5.0,370.39
CUST2150,John Smith,58,john.smith@gmail.com,000-000-0000,156.25,2023-05-06 00:00:00,Electronics,3.0,156.25
CUST2151,Ahmed Hassan,86,ahmed.hassan@yahoo.com,987654321.0,827.57,2023-01-06 00:00:00,Books,3.0,827.57
CUST2152,Alaa Mahmoud,55,alaa.mahmoud@hotmail.com,000-000-0000,451.21,2024-12-27 00:00:00,unknown,10.0,451.21
CUST2153,Mark Smith,73,mark.smith@gmail.com,987654321.0,976.66,2024-04-19 00:00:00,Clothing,5.0,976.66
CUST2154,Mark Mahmoud,44,mark.mahmoud@hotmail.com,987654321.0,632.7,2023-06-15 00:00:00,Electronics,1.0,632.7
CUST2155,Sara Gaber,55,sara.gaber@hotmail.com,000-000-0000,798.39,2025-07-06 00:00:00,Books,3.0,798.39
CUST2156,Ahmed Mahmoud,55,ahmed.mahmoud@hotmail.com,123456789.0,698.47,2023-04-22 00:00:00,Clothing,4.0,698.47
CUST2157,Ali Smith,55,ali.smith@hotmail.com,123456789.0,280.93,Not Avilable,Toys,10.0,280.93
CUST2158,Alaa Ibrahim,55,alaa.ibrahim@hotmail.com,987654321.0,963.19,2025-07-15 00:00:00,unknown,4.0,963.19
CUST2159,John Ibrahim,55,john.ibrahim@hotmail.com,987654321.0,509.8973789316026,2024-06-29 00:00:00,Clothing,3.0,519.42
CUST2160,Ali Ali,55,ali.ali@yahoo.com,000-000-0000,651.22,2024-06-27 00:00:00,Toys,1.0,651.22
CUST2161,Ali Ali,55,ali.ali@gmail.com,987654321.0,835.75,2024-04-27 00:00:00,Books,4.0,835.75
CUST2162,Fatma Ali,55,fatma.ali@gmail.com,123456789.0,415.16,2022-11-27 00:00:00,Home,3.0,415.16
CUST2163,Alaa Ali,18,alaa.ali@yahoo.com,000-000-0000,13.0,2023-11-17 00:00:00,unknown,2.0,13.0
CUST2164,Fatma Smith,55,fatma.smith@yahoo.com,123456789.0,577.39,2025-01-01 00:00:00,unknown,10.0,577.39
CUST2165,Alaa Hassan,55,alaa.hassan@yahoo.com,000-000-0000,862.44,2024-05-20 00:00:00,unknown,10.0,862.44
CUST2166,Sara Smith,55,sara.smith@yahoo.com,123456789.0,804.4,2022-12-30 00:00:00,Clothing,5.0,804.4
CUST2167,Ali Ibrahim,44,ali.ibrahim@gmail.com,000-000-0000,509.8973789316026,2024-09-27 00:00:00,Home,4.0,519.42
CUST2168,John Gaber,90,john.gaber@yahoo.com,987654321.0,683.68,2024-05-13 00:00:00,unknown,1.0,683.68
CUST2169,Alaa Ibrahim,55,alaa.ibrahim@hotmail.com,987654321.0,476.61,2024-02-27 00:00:00,Books,2.0,476.61
CUST2170,Ali Ali,70,ali.ali@gmail.com,000-000-0000,17.77,2023-04-10 00:00:00,Books,3.0,17.77
CUST2171,Fatma Hassan,55,fatma.hassan@gmail.com,000-000-0000,611.01,2024-11-15 00:00:00,Electronics,1.0,611.01
CUST2172,Ahmed Gaber,55,ahmed.gaber@hotmail.com,000-000-0000,284.3,2023-08-18 00:00:00,Books,4.0,284.3
CUST2173,Ali Smith,55,ali.smith@hotmail.com,123456789.0,509.8973789316026,2023-01-28 00:00:00,Electronics,3.0,519.42
CUST2174,Fatma Hassan,55,fatma.hassan@yahoo.com,000-000-0000,509.8973789316026,2023-02-22 00:00:00,Electronics,5.0,519.42
CUST2175,Mark Hassan,90,mark.hassan@yahoo.com,987654321.0,753.1,Not Avilable,Home,5.0,753.1
CUST2176,Ali Ibrahim,55,ali.ibrahim@gmail.com,123456789.0,36.36,2023-12-15 00:00:00,unknown,1.0,36.36
CUST2177,Mark Ali,41,mark.ali@yahoo.com,987654321.0,827.83,2024-03-16 00:00:00,Books,4.0,827.83
CUST2178,Ahmed Smith,55,ahmed.smith@gmail.com,123456789.0,931.69,2024-05-21 00:00:00,unknown,3.0,931.69
CUST2179,Alaa Ali,32,alaa.ali@hotmail.com,987654321.0,652.15,2023-06-24 00:00:00,Home,3.0,652.15
CUST2180,Fatma Mahmoud,55,fatma.mahmoud@gmail.com,000-000-0000,509.8973789316026,2024-06-08 00:00:00,Toys,5.0,519.42
CUST2181,Fatma Gaber,63,fatma.gaber@yahoo.com,000-000-0000,377.92,2023-11-06 00:00:00,Electronics,1.0,377.92
CUST2182,Mark Ali,18,mark.ali@gmail.com,000-000-0000,846.93,Not Avilable,Home,5.0,846.93
CUST2183,Ahmed Ibrahim,55,ahmed.ibrahim@gmail.com,123456789.0,915.64,2024-02-24 00:00:00,Clothing,10.0,915.64
CUST2184,Fatma Gaber,55,fatma.gaber@hotmail.com,987654321.0,778.09,2024-08-13 00:00:00,Books,3.0,778.09
CUST2185,Ali Hassan,55,ali.hassan@hotmail.com,000-000-0000,925.19,2024-05-05 00:00:00,unknown,5.0,925.19
CUST2186,Mark Hassan,55,mark.hassan@yahoo.com,000-000-0000,513.62,2025-05-18 00:00:00,Electronics,5.0,513.62
CUST2187,Lina Smith,55,lina.smith@gmail.com,000-000-0000,297.71,2022-11-22 00:00:00,Toys,5.0,297.71
CUST2188,Ahmed Gaber,55,ahmed.gaber@gmail.com,987654321.0,808.28,2024-07-10 00:00:00,unknown,5.0,808.28
CUST2189,Ali Hassan,62,ali.hassan@hotmail.com,000-000-0000,940.72,2023-12-30 00:00:00,unknown,3.0,940.72
CUST2190,Ali Ali,55,ali.ali@hotmail.com,987654321.0,196.88,2024-10-01 00:00:00,unknown,3.0,196.88
CUST2191,Lina Gaber,43,lina.gaber@gmail.com,000-000-0000,261.2,2023-01-17 00:00:00,unknown,5.0,261.2
CUST2192,Fatma Hassan,55,fatma.hassan@yahoo.com,123456789.0,382.28,2024-02-25 00:00:00,unknown,10.0,382.28
CUST2193,Ali Hassan,55,ali.hassan@gmail.com,987654321.0,314.57,2024-03-19 00:00:00,Home,4.0,314.57
CUST2194,Lina Ali,88,lina.ali@yahoo.com,987654321.0,509.8973789316026,2023-12-16 00:00:00,Toys,2.0,519.42
CUST2195,Lina Gaber,55,lina.gaber@gmail.com,987654321.0,574.61,2024-04-10 00:00:00,Clothing,10.0,574.61
CUST2196,Fatma Hassan,55,fatma.hassan@hotmail.com,000-000-0000,509.8973789316026,2024-06-10 00:00:00,Books,3.0,519.42
CUST2197,Lina Ibrahim,55,lina.ibrahim@hotmail.com,000-000-0000,509.8973789316026,2023-09-20 00:00:00,Electronics,1.0,519.42
CUST2198,John Smith,55,john.smith@yahoo.com,123456789.0,79.68,2025-07-10 00:00:00,Electronics,2.0,79.68
CUST2199,Ali Ibrahim,19,ali.ibrahim@gmail.com,987654321.0,433.06,2023-09-08 00:00:00,Home,3.0,433.06
CUST2200,Fatma Smith,55,fatma.smith@yahoo.com,000-000-0000,510.29,2024-04-09 00:00:00,Books,3.0,510.29
CUST2201,Lina Smith,55,lina.smith@yahoo.com,000-000-0000,394.93,2023-11-14 00:00:00,Clothing,5.0,394.93
CUST2202,Lina Smith,55,lina.smith@yahoo.com,000-000-0000,643.35,2024-02-01 00:00:00,Toys,4.0,643.35
CUST2203,Lina Ali,55,lina.ali@yahoo.com,987654321.0,244.49,2025-01-09 00:00:00,Home,1.0,244.49
CUST2204,Ahmed Ibrahim,55,ahmed.ibrahim@gmail.com,000-000-0000,407.95,2024-08-01 00:00:00,unknown,3.0,407.95
CUST2205,Ali Smith,55,ali.smith@yahoo.com,987654321.0,509.8973789316026,2024-09-01 00:00:00,unknown,3.0,519.42
CUST2206,Lina Gaber,55,lina.gaber@yahoo.com,000-000-0000,781.75,2023-12-02 00:00:00,Toys,5.0,781.75
CUST2207,Ali Gaber,15,ali.gaber@gmail.com,000-000-0000,283.69,2023-06-25 00:00:00,Electronics,4.0,283.69
CUST2208,Lina Mahmoud,55,lina.mahmoud@gmail.com,000-000-0000,840.98,2022-11-02 00:00:00,Home,3.0,840.98
CUST2209,Mark Smith,55,mark.smith@hotmail.com,000-000-0000,286.59,2024-11-04 00:00:00,Books,3.0,286.59
CUST2210,John Smith,55,john.smith@yahoo.com,000-000-0000,300.97,2023-09-02 00:00:00,unknown,3.0,300.97
CUST2211,Ali Ali,55,ali.ali@yahoo.com,000-000-0000,889.53,2024-05-28 00:00:00,Books,5.0,889.53
CUST2212,Fatma Hassan,55,fatma.hassan@gmail.com,000-000-0000,733.62,2024-05-25 00:00:00,Clothing,10.0,733.62
CUST2213,Ahmed Gaber,55,ahmed.gaber@hotmail.com,987654321.0,964.72,2024-06-02 00:00:00,Toys,4.0,964.72
CUST2214,John Ali,15,john.ali@hotmail.com,123456789.0,561.81,2023-07-03 00:00:00,unknown,3.0,561.81
CUST2215,Ahmed Ibrahim,39,ahmed.ibrahim@gmail.com,123456789.0,560.21,2024-05-15 00:00:00,Books,3.0,560.21
CUST2216,Lina Ali,55,lina.ali@yahoo.com,123456789.0,799.32,2024-11-29 00:00:00,Books,5.0,799.32
CUST2217,Alaa Smith,55,alaa.smith@gmail.com,987654321.0,535.6,2025-07-01 00:00:00,Clothing,4.0,535.6
CUST2218,Mark Gaber,20,mark.gaber@yahoo.com,000-000-0000,610.87,2024-12-03 00:00:00,Electronics,1.0,610.87
CUST2219,Fatma Hassan,55,fatma.hassan@gmail.com,987654321.0,739.49,2022-11-05 00:00:00,Electronics,2.0,739.49
CUST2220,Fatma Mahmoud,37,fatma.mahmoud@yahoo.com,987654321.0,92.52,2024-06-24 00:00:00,Home,3.0,92.52
CUST2221,Sara Ali,55,sara.ali@hotmail.com,987654321.0,769.91,2024-05-10 00:00:00,unknown,2.0,769.91
CUST2222,Alaa Gaber,55,alaa.gaber@hotmail.com,000-000-0000,321.65,2023-11-07 00:00:00,Home,3.0,321.65
CUST2223,Mark Ali,90,mark.ali@gmail.com,000-000-0000,92.17,2025-07-11 00:00:00,unknown,3.0,92.17
CUST2224,Sara Mahmoud,55,sara.mahmoud@yahoo.com,987654321.0,760.72,2025-06-17 00:00:00,Clothing,5.0,760.72
CUST2225,Mark Hassan,55,mark.hassan@yahoo.com,000-000-0000,35.74,Not Avilable,Home,5.0,35.74
CUST2226,Ali Ibrahim,55,ali.ibrahim@yahoo.com,000-000-0000,235.96,2025-02-14 00:00:00,Clothing,5.0,235.96
CUST2227,Ali Gaber,55,ali.gaber@gmail.com,000-000-0000,720.59,2023-11-06 00:00:00,Clothing,3.0,720.59
CUST2228,John Ibrahim,82,john.ibrahim@gmail.com,987654321.0,978.34,2024-09-03 00:00:00,unknown,1.0,978.34
CUST2229,Lina Mahmoud,55,lina.mahmoud@gmail.com,000-000-0000,972.71,2024-06-05 00:00:00,Toys,3.0,972.71
CUST2230,Lina Hassan,55,lina.hassan@yahoo.com,987654321.0,98.1,2024-10-05 00:00:00,unknown,1.0,98.1
CUST2231,Lina Hassan,55,lina.hassan@gmail.com,000-000-0000,608.34,2025-03-07 00:00:00,unknown,10.0,608.34
CUST2232,Lina Mahmoud,55,lina.mahmoud@yahoo.com,000-000-0000,864.48,2023-02-16 00:00:00,Toys,5.0,864.48
CUST2233,Mark Mahmoud,55,mark.mahmoud@hotmail.com,987654321.0,614.65,2023-06-21 00:00:00,Electronics,3.0,614.65
CUST2234,Sara Hassan,55,sara.hassan@hotmail.com,987654321.0,512.14,2023-04-19 00:00:00,Electronics,5.0,512.14
CUST2235,Ali Smith,55,ali.smith@gmail.com,987654321.0,293.0,Not Avilable,Electronics,4.0,293.0
CUST2236,John Smith,36,john.smith@hotmail.com,000-000-0000,797.0,2024-05-20 00:00:00,Toys,4.0,797.0
CUST2237,Ali Gaber,61,ali.gaber@gmail.com,987654321.0,580.13,2025-01-01 00:00:00,unknown,4.0,580.13
CUST2238,Fatma Mahmoud,55,fatma.mahmoud@hotmail.com,000-000-0000,366.81,2024-06-15 00:00:00,unknown,4.0,366.81
CUST2239,Lina Ali,55,lina.ali@hotmail.com,000-000-0000,140.35,2023-08-08 00:00:00,Toys,2.0,140.35
CUST2240,Alaa Mahmoud,55,alaa.mahmoud@hotmail.com,987654321.0,167.11,2023-09-10 00:00:00,Toys,3.0,167.11
CUST2241,Mark Smith,55,mark.smith@gmail.com,987654321.0,973.54,2023-06-07 00:00:00,unknown,1.0,973.54
CUST2242,John Mahmoud,55,john.mahmoud@hotmail.com,000-000-0000,20.42,2024-10-01 00:00:00,Toys,3.0,20.42
CUST2243,Sara Smith,55,sara.smith@yahoo.com,123456789.0,829.61,2023-10-05 00:00:00,Books,5.0,829.61
CUST2244,Ahmed Ibrahim,55,ahmed.ibrahim@gmail.com,123456789.0,767.34,2025-06-10 00:00:00,Electronics,3.0,767.34
CUST2245,Fatma Smith,55,fatma.smith@gmail.com,000-000-0000,330.11,2023-01-16 00:00:00,unknown,2.0,330.11
CUST2246,Ali Mahmoud,55,ali.mahmoud@hotmail.com,000-000-0000,535.87,2025-01-06 00:00:00,Electronics,1.0,535.87
CUST2247,Fatma Hassan,55,fatma.hassan@hotmail.com,123456789.0,986.02,2022-12-24 00:00:00,Home,4.0,986.02
CUST2248,Lina Ali,51,lina.ali@hotmail.com,987654321.0,139.4,2024-07-05 00:00:00,Books,5.0,139.4
CUST2249,Ahmed Ali,55,ahmed.ali@gmail.com,987654321.0,863.48,2022-10-31 00:00:00,Toys,3.0,863.48
CUST2250,Ahmed Ali,55,ahmed.ali@gmail.com,123456789.0,509.8973789316026,2025-01-18 00:00:00,unknown,3.0,519.42
CUST2251,Fatma Gaber,55,fatma.gaber@gmail.com,123456789.0,67.6,2024-05-12 00:00:00,Home,1.0,67.6
CUST2252,John Ali,55,john.ali@yahoo.com,000-000-0000,420.72,2023-05-02 00:00:00,Clothing,2.0,420.72
CUST2253,Fatma Ali,55,fatma.ali@yahoo.com,000-000-0000,284.8,2023-06-28 00:00:00,unknown,5.0,284.8
CUST2254,Fatma Hassan,55,fatma.hassan@gmail.com,987654321.0,244.38,2025-02-14 00:00:00,Books,1.0,244.38
CUST2255,Sara Ibrahim,55,sara.ibrahim@gmail.com,000-000-0000,557.95,2024-06-29 00:00:00,Electronics,10.0,557.95
CUST2256,Ahmed Smith,55,ahmed.smith@hotmail.com,123456789.0,754.51,2024-01-18 00:00:00,Electronics,2.0,754.51
CUST2257,John Ali,35,john.ali@hotmail.com,987654321.0,374.71,2022-11-26 00:00:00,Clothing,1.0,374.71
CUST2258,Fatma Ibrahim,55,fatma.ibrahim@gmail.com,000-000-0000,481.85,2024-10-13 00:00:00,unknown,1.0,481.85
CUST2259,Mark Smith,55,mark.smith@yahoo.com,987654321.0,653.34,2023-02-12 00:00:00,Home,4.0,653.34
CUST2260,John Mahmoud,65,john.mahmoud@gmail.com,000-000-0000,574.72,2025-02-25 00:00:00,Clothing,4.0,574.72
CUST2261,Alaa Ibrahim,51,alaa.ibrahim@hotmail.com,123456789.0,801.49,2024-07-09 00:00:00,unknown,3.0,801.49
CUST2262,Ahmed Smith,55,ahmed.smith@hotmail.com,987654321.0,144.72,2024-04-10 00:00:00,Books,1.0,144.72
CUST2263,Ahmed Gaber,55,ahmed.gaber@yahoo.com,123456789.0,768.15,2025-05-20 00:00:00,Toys,3.0,768.15
CUST2264,Mark Ali,48,mark.ali@gmail.com,000-000-0000,585.62,2022-11-18 00:00:00,Books,2.0,585.62
CUST2265,Sara Ali,55,sara.ali@gmail.com,123456789.0,475.61,2025-07-17 00:00:00,Home,10.0,475.61
CUST2266,Lina Smith,49,lina.smith@gmail.com,123456789.0,280.36,2024-03-22 00:00:00,unknown,10.0,280.36
CUST2267,Ahmed Ibrahim,55,ahmed.ibrahim@yahoo.com,123456789.0,814.36,2023-10-15 00:00:00,Home,1.0,814.36
CUST2268,Lina Ibrahim,55,lina.ibrahim@hotmail.com,987654321.0,175.5,2024-05-25 00:00:00,unknown,2.0,175.5
CUST2269,John Smith,55,john.smith@gmail.com,000-000-0000,227.25,2024-05-23 00:00:00,Books,2.0,227.25
CUST2270,Alaa Ibrahim,55,alaa.ibrahim@yahoo.com,987654321.0,342.32,2023-06-21 00:00:00,Home,10.0,342.32
CUST2271,Ali Ali,55,ali.ali@gmail.com,123456789.0,538.81,2024-11-20 00:00:00,Home,5.0,538.81
CUST2272,Fatma Ibrahim,31,fatma.ibrahim@gmail.com,000-000-0000,727.25,2023-11-24 00:00:00,unknown,4.0,727.25
CUST2273,Fatma Ibrahim,55,fatma.ibrahim@hotmail.com,123456789.0,162.53,2025-01-20 00:00:00,Home,3.0,162.53
CUST2274,John Mahmoud,55,john.mahmoud@yahoo.com,000-000-0000,6.42,2024-08-23 00:00:00,Toys,2.0,6.42
CUST2275,Ahmed Mahmoud,55,ahmed.mahmoud@yahoo.com,000-000-0000,653.18,2024-11-09 00:00:00,Toys,1.0,653.18
CUST2276,Alaa Hassan,77,alaa.hassan@gmail.com,000-000-0000,947.43,2024-10-01 00:00:00,Clothing,5.0,947.43
CUST2277,Ahmed Gaber,55,ahmed.gaber@gmail.com,000-000-0000,940.11,Not Avilable,Electronics,3.0,940.11
CUST2278,Ahmed Gaber,55,ahmed.gaber@hotmail.com,123456789.0,155.92,2024-04-21 00:00:00,Home,1.0,155.92
CUST2279,John Hassan,55,john.hassan@yahoo.com,987654321.0,823.84,Not Avilable,unknown,1.0,823.84
CUST2280,Fatma Hassan,32,fatma.hassan@yahoo.com,987654321.0,788.14,2022-11-10 00:00:00,unknown,5.0,788.14
CUST2281,Ahmed Smith,55,ahmed.smith@gmail.com,123456789.0,986.3,2025-03-26 00:00:00,Electronics,3.0,986.3
CUST2282,Ali Ibrahim,55,ali.ibrahim@yahoo.com,000-000-0000,56.47,2024-08-24 00:00:00,Home,3.0,56.47
CUST2283,Lina Ibrahim,55,lina.ibrahim@yahoo.com,000-000-0000,333.17,2024-04-11 00:00:00,Toys,4.0,333.17
CUST2284,John Hassan,55,john.hassan@hotmail.com,000-000-0000,438.39,2023-04-11 00:00:00,Electronics,4.0,438.39
CUST2285,Alaa Hassan,43,alaa.hassan@yahoo.com,987654321.0,836.11,2023-06-01 00:00:00,unknown,3.0,836.11
CUST2286,John Mahmoud,55,john.mahmoud@hotmail.com,000-000-0000,884.5,2024-08-15 00:00:00,Home,2.0,884.5
CUST2287,Fatma Mahmoud,55,fatma.mahmoud@gmail.com,000-000-0000,704.74,Not Avilable,Toys,3.0,704.74
CUST2288,Sara Mahmoud,55,sara.mahmoud@hotmail.com,000-000-0000,379.05,2024-06-27 00:00:00,Clothing,3.0,379.05
CUST2289,Sara Gaber,55,sara.gaber@yahoo.com,987654321.0,645.64,2023-07-18 00:00:00,Electronics,3.0,645.64
CUST2290,Sara Ibrahim,55,sara.ibrahim@gmail.com,000-000-0000,748.21,2023-10-02 00:00:00,unknown,2.0,748.21
CUST2291,John Mahmoud,55,john.mahmoud@yahoo.com,123456789.0,331.71,2024-02-22 00:00:00,Clothing,3.0,331.71
CUST2292,Mark Ali,55,mark.ali@yahoo.com,123456789.0,959.93,2024-11-17 00:00:00,Toys,3.0,959.93
CUST2293,John Gaber,78,john.gaber@yahoo.com,987654321.0,878.9,2022-12-10 00:00:00,Home,1.0,878.9
CUST2294,Fatma Hassan,55,fatma.hassan@yahoo.com,123456789.0,741.76,2022-11-14 00:00:00,Home,10.0,741.76
CUST2295,John Gaber,55,john.gaber@hotmail.com,000-000-0000,329.58,2023-10-09 00:00:00,Toys,4.0,329.58
CUST2296,Fatma Smith,55,fatma.smith@gmail.com,000-000-0000,68.86,2024-09-17 00:00:00,Toys,4.0,68.86
CUST2297,Lina Smith,28,lina.smith@hotmail.com,987654321.0,512.36,2023-06-24 00:00:00,Clothing,1.0,512.36
CUST2298,Ahmed Smith,55,ahmed.smith@gmail.com,123456789.0,312.14,2024-07-26 00:00:00,Clothing,5.0,312.14
CUST2299,Alaa Hassan,55,alaa.hassan@hotmail.com,000-000-0000,485.41,2023-11-30 00:00:00,Books,3.0,485.41
CUST2300,Fatma Mahmoud,55,fatma.mahmoud@yahoo.com,987654321.0,557.38,2025-07-08 00:00:00,Electronics,10.0,557.38
